date,bikes_hired,season,min_temp,max_temp,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,rain,fog,thunderstorm,snow
31-10-15,27765,4,18.3,,12.6,86,1022,8,2.8,FALSE,TRUE,FALSE,FALSE
01-11-15,23085,4,13,6.3,8.7,97,1028,3,0,FALSE,TRUE,FALSE,FALSE
02-11-15,28256,4,13.5,7.9,9.9,98,1024,5,0.3,FALSE,TRUE,FALSE,FALSE
03-11-15,30911,4,13.3,9.5,11.4,91,1015,10,0.3,TRUE,FALSE,FALSE,FALSE
04-11-15,23675,4,,11,12.7,93,1014,8,2.5,TRUE,FALSE,FALSE,FALSE
05-11-15,24685,4,,11.8,14.2,93,1012,14,1,TRUE,FALSE,FALSE,FALSE
06-11-15,25677,4,17.5,13.6,15.2,92,1015,18,2.3,TRUE,FALSE,FALSE,FALSE
07-11-15,15031,4,17.1,,14.9,89,1019,19,2.8,TRUE,FALSE,FALSE,FALSE
08-11-15,18943,4,16.3,7.3,13,91,1020,14,7.9,TRUE,FALSE,FALSE,FALSE
09-11-15,28623,4,15,,12.9,78,1021,26,0.5,TRUE,FALSE,FALSE,FALSE
10-11-15,29429,4,16.5,,14.8,86,1022,24,0,TRUE,FALSE,FALSE,FALSE
11-11-15,30049,4,,,14.1,75,1021,19,0,TRUE,FALSE,FALSE,FALSE
12-11-15,29108,4,,,13.2,86,1020,16,0,TRUE,FALSE,FALSE,FALSE
13-11-15,25410,4,,,9.9,70,1021,27,0.5,TRUE,TRUE,FALSE,FALSE
14-11-15,8983,4,,6.9,10.4,85,1021,23,1,TRUE,FALSE,FALSE,FALSE
15-11-15,17711,4,16.4,,15,75,1012,35,7.1,TRUE,FALSE,FALSE,FALSE
16-11-15,26676,4,14,,12.9,77,1009,26,0,TRUE,FALSE,FALSE,FALSE
17-11-15,23773,4,16.3,11.5,13.9,80,1004,26,2.8,TRUE,FALSE,FALSE,FALSE
18-11-15,26636,4,15.5,10.8,12.9,73,1011,35,3.6,TRUE,FALSE,FALSE,FALSE
19-11-15,23852,4,,,10.9,85,1013,24,1,TRUE,FALSE,FALSE,FALSE
20-11-15,25993,4,9.8,,7.8,78,1008,14,2.3,TRUE,FALSE,FALSE,FALSE
21-11-15,12847,4,6.2,,3.5,67,1007,21,0.3,TRUE,FALSE,FALSE,TRUE
22-11-15,13205,4,,,2.3,80,1015,6,1.8,FALSE,FALSE,FALSE,FALSE
23-11-15,24070,4,7.1,-0.8,3.8,80,1024,8,0,TRUE,FALSE,FALSE,FALSE
24-11-15,21348,4,10,5.6,8.2,88,1012,16,3.6,TRUE,FALSE,FALSE,FALSE
25-11-15,26187,4,,,8.4,83,1012,13,1.5,TRUE,FALSE,FALSE,FALSE
26-11-15,26826,4,,7.6,9.4,90,1020,8,0,TRUE,FALSE,FALSE,FALSE
27-11-15,23667,4,14.1,,10.8,89,1011,16,0,TRUE,FALSE,FALSE,FALSE
28-11-15,16523,4,,2.5,7.1,73,1011,23,1.3,TRUE,FALSE,FALSE,FALSE
29-11-15,11453,4,13.3,,11.2,77,1009,32,0.5,TRUE,FALSE,FALSE,FALSE
30-11-15,21886,4,13.4,,11.5,82,1015,26,2.3,TRUE,FALSE,FALSE,FALSE
01-12-15,26714,4,14.3,9.3,13,77,1022,23,1.5,TRUE,FALSE,FALSE,FALSE
02-12-15,27975,4,13.5,11.8,12.3,73,1023,21,0,TRUE,FALSE,FALSE,FALSE
03-12-15,26038,4,13.1,,12.5,81,1019,23,0,TRUE,FALSE,FALSE,FALSE
04-12-15,26130,4,13,5.6,10.1,75,1025,23,2.3,TRUE,FALSE,FALSE,FALSE
05-12-15,16667,4,13.1,11.3,12.4,67,1019,37,0,FALSE,FALSE,FALSE,FALSE
06-12-15,15627,4,14.4,,13,84,1017,26,0,TRUE,FALSE,FALSE,FALSE
07-12-15,25897,4,14.4,,12.6,89,1024,16,0.3,TRUE,FALSE,FALSE,FALSE
08-12-15,23565,4,13.6,,11.2,80,1022,21,1.5,TRUE,FALSE,FALSE,FALSE
09-12-15,27739,4,12.2,,8.2,78,1032,16,1,TRUE,FALSE,FALSE,FALSE
10-12-15,23251,4,12.7,,11.1,79,1024,24,0,TRUE,FALSE,FALSE,FALSE
11-12-15,23439,4,11.2,,9.1,82,1022,18,4.3,TRUE,FALSE,FALSE,FALSE
12-12-15,16815,4,,4.9,9.9,79,1018,18,0.3,TRUE,FALSE,FALSE,FALSE
13-12-15,12364,4,,,8.2,94,1018,13,1.3,TRUE,FALSE,FALSE,FALSE
14-12-15,23972,4,10.3,5.4,8.7,88,1016,11,0.5,TRUE,FALSE,FALSE,FALSE
15-12-15,20310,4,,8.7,11.2,96,1016,11,0.3,TRUE,FALSE,FALSE,FALSE
16-12-15,25740,4,15.2,11.3,13.7,87,1018,19,5.1,TRUE,FALSE,FALSE,FALSE
17-12-15,25977,4,15.5,,13.1,80,1016,18,0,TRUE,FALSE,FALSE,FALSE
18-12-15,25886,4,,11,12.3,85,1018,16,0,TRUE,FALSE,FALSE,FALSE
19-12-15,18883,4,16.4,12.1,14.6,79,1012,23,0,TRUE,FALSE,FALSE,FALSE
20-12-15,13118,4,,,12.1,78,1010,24,0,TRUE,FALSE,FALSE,FALSE
21-12-15,18239,4,13.3,6.9,9.6,84,1014,21,1.5,TRUE,FALSE,FALSE,FALSE
22-12-15,17571,1,15,9.7,13.3,86,1013,27,2,TRUE,FALSE,FALSE,FALSE
23-12-15,18568,1,12.3,,10.4,73,1019,24,4.3,TRUE,FALSE,FALSE,FALSE
24-12-15,8968,1,13.3,,10,73,1013,27,0,TRUE,FALSE,FALSE,FALSE
25-12-15,22871,1,,,9.8,86,1020,16,2,TRUE,FALSE,FALSE,FALSE
26-12-15,10362,1,15.2,13.3,14.4,76,1018,34,1.8,TRUE,FALSE,FALSE,FALSE
27-12-15,9507,1,,,13.8,86,1020,27,0,TRUE,FALSE,FALSE,FALSE
28-12-15,13851,1,13.4,,10.8,77,1016,16,0.3,TRUE,FALSE,FALSE,FALSE
29-12-15,15717,1,12,,10.6,82,1018,19,1.3,TRUE,FALSE,FALSE,FALSE
30-12-15,12379,1,,9.7,11.9,74,1010,32,0.3,TRUE,FALSE,FALSE,FALSE
31-12-15,14024,1,11.5,,8.7,74,1012,24,7.1,TRUE,FALSE,FALSE,FALSE
01-01-16,9922,1,,,5.1,88,1016,13,2.3,TRUE,FALSE,FALSE,FALSE
02-01-16,7246,1,11.3,7.8,9.9,93,998,24,1.8,TRUE,FALSE,FALSE,FALSE
03-01-16,4894,1,,,7.8,89,991,21,6.6,TRUE,FALSE,FALSE,FALSE
04-01-16,20644,1,10.9,,7.4,89,983,13,7.1,TRUE,FALSE,FALSE,FALSE
05-01-16,22934,1,10.1,,7.6,92,985,13,0.5,TRUE,TRUE,FALSE,FALSE
06-01-16,23199,1,8.3,4.8,6.5,94,994,5,0.3,TRUE,TRUE,FALSE,FALSE
07-01-16,18225,1,10.8,,7.3,80,989,23,4.6,TRUE,FALSE,FALSE,FALSE
08-01-16,20948,1,9.5,0.5,5.6,87,999,13,5.6,TRUE,FALSE,FALSE,FALSE
09-01-16,11674,1,,,8.6,87,990,18,0,TRUE,FALSE,FALSE,FALSE
10-01-16,14447,1,9.1,,6.1,82,985,19,10.9,TRUE,FALSE,FALSE,FALSE
11-01-16,21188,1,7.2,,6.1,91,983,13,11.4,TRUE,FALSE,FALSE,FALSE
12-01-16,22924,1,,,5.5,81,998,23,0,TRUE,FALSE,FALSE,FALSE
13-01-16,24726,1,,,4.7,78,1013,19,0.5,TRUE,FALSE,FALSE,FALSE
14-01-16,22266,1,5.5,2,3.9,75,1007,19,3,TRUE,FALSE,FALSE,FALSE
15-01-16,22594,1,,,2.9,74,1020,16,0.3,FALSE,FALSE,FALSE,FALSE
16-01-16,16258,1,,,2.3,79,1029,10,0,TRUE,FALSE,FALSE,TRUE
17-01-16,11826,1,,,2.4,88,1025,11,1.8,TRUE,FALSE,FALSE,TRUE
18-01-16,22905,1,,,3.2,78,1015,16,2,TRUE,FALSE,FALSE,FALSE
19-01-16,23919,1,,-2.7,0.7,69,1017,3,0,FALSE,FALSE,FALSE,FALSE
20-01-16,23919,1,,-4.5,0.3,82,1020,5,0,FALSE,FALSE,FALSE,FALSE
21-01-16,23490,1,,-2.4,3.1,81,1021,11,0,FALSE,FALSE,FALSE,FALSE
22-01-16,18431,1,,3.3,7.6,85,1017,18,0,TRUE,FALSE,FALSE,FALSE
23-01-16,17424,1,,,7.2,91,1029,13,2.5,TRUE,TRUE,FALSE,FALSE
24-01-16,16474,1,,7.8,12,92,1026,16,1,TRUE,FALSE,FALSE,FALSE
25-01-16,25886,1,13.5,,11.2,79,1020,18,0,FALSE,FALSE,FALSE,FALSE
26-01-16,20329,1,,,9.1,87,1016,23,0,TRUE,FALSE,FALSE,FALSE
27-01-16,21816,1,13.3,,11.5,86,1009,32,3.8,TRUE,FALSE,FALSE,FALSE
28-01-16,25490,1,,,6.3,73,1023,18,2.3,FALSE,FALSE,FALSE,FALSE
29-01-16,22701,1,12.2,7.5,11.2,82,1017,34,0,TRUE,FALSE,FALSE,FALSE
30-01-16,16528,1,,,7.7,71,1010,27,5.6,TRUE,FALSE,FALSE,FALSE
31-01-16,11098,1,,3.9,9.1,84,1009,18,0,TRUE,FALSE,FALSE,FALSE
01-02-16,23742,1,,,12.3,71,1015,32,1.3,TRUE,FALSE,FALSE,FALSE
02-02-16,24643,1,,,8.3,65,1015,29,0,TRUE,FALSE,FALSE,FALSE
03-02-16,24601,1,,2.1,5.4,72,1022,18,0.3,TRUE,FALSE,FALSE,FALSE
04-02-16,25344,1,,3.3,9.7,80,1025,19,0,TRUE,FALSE,FALSE,FALSE
05-02-16,22806,1,11.5,,10.3,83,1018,21,0,TRUE,FALSE,FALSE,FALSE
06-02-16,13255,1,12.6,,10.3,83,998,29,1.3,TRUE,FALSE,FALSE,FALSE
07-02-16,14219,1,10.5,5,7.3,77,992,23,6.9,TRUE,FALSE,FALSE,FALSE
08-02-16,19924,1,9.6,,7.9,70,987,39,14.5,TRUE,FALSE,FALSE,FALSE
09-02-16,23460,1,8.2,2.3,5.3,74,988,19,1.8,TRUE,FALSE,FALSE,FALSE
10-02-16,23769,1,,,5.7,77,997,18,0.5,TRUE,FALSE,FALSE,FALSE
11-02-16,25393,1,,-1.1,3.2,79,1004,5,0.5,FALSE,FALSE,FALSE,FALSE
12-02-16,22995,1,,0.5,3.7,85,995,10,0.3,FALSE,FALSE,FALSE,FALSE
13-02-16,9948,1,,,3.8,87,987,14,0,TRUE,FALSE,FALSE,FALSE
14-02-16,13782,1,,,3.7,74,997,11,4.1,TRUE,FALSE,FALSE,FALSE
15-02-16,21918,1,,,2.6,71,1025,11,0,FALSE,FALSE,FALSE,FALSE
16-02-16,24537,1,,-3.3,2.5,76,1033,8,0,FALSE,FALSE,FALSE,FALSE
17-02-16,19168,1,,0.5,4.2,79,1016,13,0,TRUE,FALSE,FALSE,FALSE
18-02-16,23696,1,,,4.1,73,1014,11,8.9,TRUE,FALSE,FALSE,FALSE
19-02-16,22300,1,10.5,-1.3,5.1,83,1015,13,0.3,TRUE,FALSE,FALSE,FALSE
20-02-16,11224,1,,7.4,10.8,83,1009,27,0.3,TRUE,FALSE,FALSE,FALSE
21-02-16,14745,1,,,12.8,81,1010,32,2.3,TRUE,FALSE,FALSE,FALSE
22-02-16,20538,1,,,8.7,73,1009,19,1.5,TRUE,FALSE,FALSE,FALSE
23-02-16,25832,1,,,5.8,67,1017,10,0.8,TRUE,FALSE,FALSE,FALSE
24-02-16,25634,1,,-1.7,3.5,65,1018,3,0,FALSE,FALSE,FALSE,FALSE
25-02-16,24296,1,,-1.8,2.1,68,1017,6,0,FALSE,FALSE,FALSE,FALSE
26-02-16,23714,1,,0.2,3.9,63,1010,8,0,FALSE,FALSE,FALSE,FALSE
27-02-16,14871,1,,,4.6,59,1011,13,0,FALSE,FALSE,FALSE,FALSE
28-02-16,13549,1,,2.6,4.8,60,1021,16,0,FALSE,FALSE,FALSE,FALSE
29-02-16,23738,1,,,4.8,65,1026,8,0,TRUE,FALSE,FALSE,FALSE
01-03-16,20876,1,13.1,,8.8,84,1011,24,0.3,TRUE,FALSE,FALSE,FALSE
02-03-16,20775,1,,,5.6,75,999,27,6.4,TRUE,FALSE,TRUE,FALSE
03-03-16,24559,1,,,6.3,70,1003,23,4.1,TRUE,FALSE,FALSE,FALSE
04-03-16,24179,1,,,5.1,71,991,19,2.3,TRUE,FALSE,FALSE,FALSE
05-03-16,12340,1,,,3,82,1000,8,0,TRUE,FALSE,FALSE,TRUE
06-03-16,12591,1,,0.6,3.8,72,1006,11,0.5,TRUE,FALSE,FALSE,FALSE
07-03-16,22785,1,,,4.2,60,1010,11,0,FALSE,FALSE,FALSE,FALSE
08-03-16,23308,1,,,3.8,75,1013,11,0,TRUE,FALSE,FALSE,FALSE
09-03-16,19280,1,,,7.9,88,996,18,11.7,TRUE,FALSE,FALSE,FALSE
10-03-16,23648,1,,,6.5,86,1019,8,9.4,TRUE,FALSE,FALSE,FALSE
11-03-16,21026,1,,-0.2,4.9,82,1028,5,0.3,FALSE,TRUE,FALSE,FALSE
12-03-16,21834,1,,2.8,6.2,80,1031,5,0,FALSE,TRUE,FALSE,FALSE
13-03-16,21938,1,,3,5.9,77,1034,10,0,FALSE,TRUE,FALSE,FALSE
14-03-16,25597,1,,3.6,6.7,60,1032,19,0,FALSE,FALSE,FALSE,FALSE
15-03-16,25379,1,,2,6.1,83,1030,10,0,FALSE,FALSE,FALSE,FALSE
16-03-16,25489,1,,,7.3,69,1029,16,0,TRUE,FALSE,FALSE,FALSE
17-03-16,27198,1,,,6.6,68,1030,11,0,FALSE,FALSE,FALSE,FALSE
18-03-16,23210,1,,1.5,5.1,84,1027,10,0,TRUE,TRUE,FALSE,FALSE
19-03-16,18060,1,,5.8,6.8,71,1026,14,0,TRUE,FALSE,FALSE,FALSE
20-03-16,17163,1,,,7.4,71,1025,11,0,TRUE,FALSE,FALSE,FALSE
21-03-16,25990,2,,,8.7,68,1023,6,0,FALSE,FALSE,FALSE,FALSE
22-03-16,29312,2,,,7.6,66,1018,5,0,FALSE,FALSE,FALSE,FALSE
23-03-16,27052,2,,,8.6,63,1017,6,,FALSE,FALSE,FALSE,FALSE
24-03-16,19477,2,,5,8.1,80,1013,13,0,TRUE,FALSE,FALSE,FALSE
25-03-16,25612,2,,,10.4,67,1013,13,7.9,TRUE,TRUE,FALSE,FALSE
26-03-16,11211,2,,5.8,9.4,85,1004,21,0,TRUE,FALSE,FALSE,FALSE
27-03-16,10149,2,11.2,5.5,7.9,80,999,23,4.3,TRUE,FALSE,TRUE,FALSE
28-03-16,10316,2,,,8.2,75,988,40,17.8,TRUE,FALSE,FALSE,FALSE
29-03-16,18945,2,12.7,4.4,7.7,73,1002,19,3.3,TRUE,FALSE,TRUE,FALSE
30-03-16,26700,2,,4.6,8.4,69,1008,14,5.1,TRUE,FALSE,FALSE,FALSE
31-03-16,28486,2,,4.5,8.4,62,1015,8,0,FALSE,FALSE,FALSE,FALSE
01-04-16,27310,2,,0.9,7.7,69,1019,10,0,FALSE,FALSE,FALSE,FALSE
02-04-16,24416,2,,,10.2,62,1012,13,0,TRUE,FALSE,FALSE,FALSE
03-04-16,21068,2,,,11,79,1005,13,3.3,TRUE,FALSE,TRUE,FALSE
04-04-16,25182,2,,8.8,10.4,80,1002,14,0.5,TRUE,FALSE,FALSE,FALSE
05-04-16,30155,2,,7,10.6,67,1007,13,0.3,TRUE,FALSE,FALSE,FALSE
06-04-16,24132,2,,5.4,8.7,68,1007,23,0,TRUE,FALSE,FALSE,FALSE
07-04-16,22338,2,,,7,78,1009,21,1,TRUE,FALSE,FALSE,FALSE
08-04-16,27357,2,,,8.7,76,1011,11,6.6,TRUE,FALSE,FALSE,FALSE
09-04-16,19858,2,,,7.9,75,1003,16,0.5,TRUE,FALSE,FALSE,FALSE
10-04-16,23389,2,13.3,,7.7,67,1007,13,1.5,TRUE,FALSE,FALSE,FALSE
11-04-16,24162,2,,8.8,11.4,82,1006,11,1.3,TRUE,FALSE,FALSE,FALSE
12-04-16,30801,2,,,11.7,68,1006,11,3,TRUE,FALSE,FALSE,FALSE
13-04-16,30285,2,,3.8,11.3,63,1008,6,0,TRUE,TRUE,FALSE,FALSE
14-04-16,30566,2,,7.8,11.9,65,1009,10,0.5,TRUE,FALSE,FALSE,FALSE
15-04-16,15919,2,,,10,90,1001,6,2.5,TRUE,FALSE,FALSE,FALSE
16-04-16,17801,2,,,6.3,75,1004,13,16.5,TRUE,FALSE,FALSE,FALSE
17-04-16,18274,2,,0.3,6.7,61,1016,8,0.3,FALSE,FALSE,FALSE,FALSE
18-04-16,28512,2,,3,8.6,64,1022,14,0,FALSE,FALSE,FALSE,FALSE
19-04-16,33719,2,,,11.4,59,1028,11,0,FALSE,FALSE,FALSE,FALSE
20-04-16,34577,2,,,9.3,65,1030,14,0,FALSE,FALSE,FALSE,FALSE
21-04-16,31937,2,,5.9,10.6,64,1024,16,0,FALSE,FALSE,FALSE,FALSE
22-04-16,20532,2,,,8.7,73,1021,16,0,TRUE,FALSE,FALSE,FALSE
23-04-16,22060,2,,,7.3,64,1020,11,5.8,TRUE,FALSE,FALSE,FALSE
24-04-16,18873,2,,,7.2,63,1020,10,0,TRUE,FALSE,FALSE,FALSE
25-04-16,24389,2,,,7.8,75,1011,14,0.3,TRUE,FALSE,FALSE,FALSE
26-04-16,27862,2,,,5.7,62,1008,16,0.8,TRUE,FALSE,FALSE,FALSE
27-04-16,28431,2,,,6.3,61,1012,11,0.3,TRUE,TRUE,FALSE,FALSE
28-04-16,28901,2,12.6,0.1,7.1,65,1013,13,0,TRUE,FALSE,FALSE,FALSE
29-04-16,25658,2,,4.7,7.9,61,1011,23,1.5,TRUE,FALSE,FALSE,FALSE
30-04-16,24844,2,,1.4,7.7,61,1021,10,1.3,TRUE,FALSE,FALSE,FALSE
01-05-16,29664,2,,2,9.8,64,1027,10,0.3,TRUE,TRUE,FALSE,FALSE
02-05-16,19598,2,,,12.2,80,1021,21,0,TRUE,FALSE,FALSE,FALSE
03-05-16,32037,2,,4.2,10.5,60,1025,13,0.5,FALSE,FALSE,FALSE,FALSE
04-05-16,36514,2,,3.9,11.9,53,1026,10,0,FALSE,FALSE,FALSE,FALSE
05-05-16,39104,2,,5.9,13.8,45,1020,10,0,FALSE,FALSE,FALSE,FALSE
06-05-16,40117,2,,,16.1,52,1011,8,0,FALSE,FALSE,FALSE,FALSE
07-05-16,44532,2,,,17.8,58,1007,10,0,FALSE,FALSE,FALSE,FALSE
08-05-16,45301,2,,,20.2,47,1007,13,0,FALSE,FALSE,FALSE,FALSE
09-05-16,30821,2,,14.5,18.6,61,1008,14,0,TRUE,FALSE,FALSE,FALSE
10-05-16,21673,2,,,15.9,93,1006,10,2.5,TRUE,FALSE,FALSE,FALSE
11-05-16,27922,2,,14.7,16.1,92,1003,8,27.7,TRUE,TRUE,FALSE,FALSE
12-05-16,38525,2,,11.9,17.1,71,1002,11,5.6,TRUE,FALSE,FALSE,FALSE
13-05-16,35109,2,,,12.6,75,1010,16,0,FALSE,FALSE,FALSE,FALSE
14-05-16,30442,2,,,10.2,53,1020,13,0,FALSE,FALSE,FALSE,FALSE
15-05-16,34725,2,,,11.8,58,1022,8,0,FALSE,FALSE,FALSE,FALSE
16-05-16,37441,2,,,13.3,64,1021,10,0,FALSE,FALSE,FALSE,FALSE
17-05-16,36810,2,,7.9,12.9,73,1016,13,0,TRUE,FALSE,FALSE,FALSE
18-05-16,24335,2,,,12.1,85,1005,16,0,TRUE,FALSE,FALSE,FALSE
19-05-16,34655,2,,9.9,13.4,75,1011,14,7.4,TRUE,FALSE,FALSE,FALSE
20-05-16,36101,2,,,15.1,71,1014,19,0,TRUE,FALSE,FALSE,FALSE
21-05-16,26785,2,,12.6,14.7,82,1009,21,0,TRUE,FALSE,FALSE,FALSE
22-05-16,31115,2,,11,14.1,72,1008,11,0.3,TRUE,FALSE,FALSE,FALSE
23-05-16,35451,2,,,13.9,63,1017,11,3.3,TRUE,FALSE,FALSE,FALSE
24-05-16,36580,2,,,12.4,64,1021,10,1,FALSE,FALSE,FALSE,FALSE
25-05-16,31919,2,,9,10.6,73,1018,10,0,TRUE,FALSE,FALSE,FALSE
26-05-16,37442,2,,,14.2,66,1016,6,0,FALSE,FALSE,FALSE,FALSE
27-05-16,36133,2,,11,15.6,65,1016,11,0,TRUE,FALSE,FALSE,FALSE
28-05-16,31301,2,,,15.2,69,1015,11,0,TRUE,FALSE,FALSE,FALSE
29-05-16,31246,2,,,13.8,74,1013,13,0,FALSE,FALSE,FALSE,FALSE
30-05-16,24041,2,,11.9,14.1,75,1016,16,0,FALSE,FALSE,FALSE,FALSE
31-05-16,16227,2,,,12,84,1016,18,0,TRUE,FALSE,FALSE,FALSE
01-06-16,27156,2,,,12.7,89,1021,16,12.4,TRUE,FALSE,FALSE,FALSE
02-06-16,29162,2,,,11.2,81,1021,18,0,FALSE,FALSE,TRUE,FALSE
03-06-16,29580,2,,9,11.3,80,1018,11,0,FALSE,FALSE,FALSE,FALSE
04-06-16,30140,2,,12,15.5,86,1017,6,0,FALSE,FALSE,FALSE,FALSE
05-06-16,40836,2,,11.7,17.2,75,1020,10,0,FALSE,FALSE,FALSE,FALSE
06-06-16,39528,2,,,18,56,1022,11,0,FALSE,FALSE,FALSE,FALSE
07-06-16,35137,2,,12.7,18.6,67,1023,6,0,TRUE,FALSE,TRUE,FALSE
08-06-16,34588,2,,,18.6,81,1024,6,11.7,TRUE,FALSE,TRUE,FALSE
09-06-16,41546,2,,,17.1,72,1021,10,1.3,FALSE,FALSE,FALSE,FALSE
10-06-16,40139,2,,13.6,18,65,1014,6,0.3,TRUE,FALSE,TRUE,FALSE
11-06-16,29018,2,,,18.5,73,1011,6,0,TRUE,FALSE,FALSE,FALSE
12-06-16,18109,2,,,16.4,86,1007,13,0,TRUE,FALSE,FALSE,FALSE
13-06-16,27571,2,,,16.2,83,1002,16,4.1,TRUE,FALSE,FALSE,FALSE
14-06-16,30218,2,,,15.4,85,996,16,4.3,TRUE,FALSE,FALSE,FALSE
15-06-16,37704,2,,11.9,15.1,77,996,14,3.3,TRUE,FALSE,FALSE,FALSE
16-06-16,31406,2,,12.5,14.7,85,1000,8,2.8,TRUE,FALSE,TRUE,FALSE
17-06-16,32018,2,,12.8,15.4,81,1007,8,14.7,TRUE,FALSE,FALSE,FALSE
18-06-16,29692,2,,12,14.4,81,1019,8,3,TRUE,FALSE,FALSE,FALSE
19-06-16,31372,2,,,15.8,80,1023,13,0,TRUE,FALSE,FALSE,FALSE
20-06-16,22309,2,,,17.3,88,1014,21,2.3,TRUE,FALSE,FALSE,FALSE
21-06-16,39003,3,,14,17.4,71,1017,13,10.7,FALSE,FALSE,FALSE,FALSE
22-06-16,36628,3,,,18.2,86,1019,11,0,TRUE,FALSE,TRUE,FALSE
23-06-16,25129,3,,,19.2,98,1016,8,20.3,TRUE,FALSE,TRUE,FALSE
24-06-16,36530,3,,11.3,16.9,75,1018,16,7.1,TRUE,FALSE,FALSE,FALSE
25-06-16,26357,3,,11.8,15.6,74,1017,13,0,TRUE,FALSE,FALSE,FALSE
26-06-16,29597,3,,11.9,15.6,79,1017,14,1.5,TRUE,FALSE,FALSE,FALSE
27-06-16,33695,3,,14.3,17.7,72,1017,14,1.3,TRUE,FALSE,FALSE,FALSE
28-06-16,31701,3,,10.8,15.4,70,1014,10,0,TRUE,FALSE,FALSE,FALSE
29-06-16,31496,3,,10.9,14.3,88,1009,21,2,TRUE,FALSE,FALSE,FALSE
30-06-16,35867,3,,,16.8,79,1009,16,2.3,TRUE,FALSE,FALSE,FALSE
01-07-16,28108,3,19.9,,15.9,76,1009,24,0,TRUE,FALSE,FALSE,FALSE
02-07-16,30802,3,20.6,10.5,15.1,62,1013,23,1.5,TRUE,FALSE,FALSE,FALSE
03-07-16,34195,3,,10.2,15.9,69,1018,13,0.3,FALSE,FALSE,FALSE,FALSE
04-07-16,37628,3,,11,16.6,77,1019,13,0,FALSE,FALSE,FALSE,FALSE
05-07-16,40955,3,,14.7,17.3,65,1017,18,0,TRUE,FALSE,FALSE,FALSE
06-07-16,42871,3,,10.5,16.8,54,1023,8,0,FALSE,FALSE,FALSE,FALSE
07-07-16,39670,3,,14.5,18.6,63,1019,11,0,TRUE,FALSE,FALSE,FALSE
08-07-16,37311,3,23.1,14.9,18.6,69,1016,18,0,TRUE,FALSE,FALSE,FALSE
09-07-16,34525,3,23.2,15,19.1,68,1017,18,0,FALSE,FALSE,FALSE,FALSE
10-07-16,29556,3,23.5,,18.8,76,1009,21,0,TRUE,FALSE,FALSE,FALSE
11-07-16,32781,3,,,17.4,77,1008,24,0.3,TRUE,FALSE,FALSE,FALSE
12-07-16,30186,3,,12.4,15.2,79,1012,13,1,TRUE,FALSE,FALSE,FALSE
13-07-16,36128,3,,,14.9,70,1018,10,5.3,TRUE,FALSE,FALSE,FALSE
14-07-16,40364,3,,,16.3,60,1024,10,2,TRUE,FALSE,FALSE,FALSE
15-07-16,37045,3,,10.7,16.3,74,1026,14,0,TRUE,FALSE,FALSE,FALSE
16-07-16,38916,3,,17,20.9,72,1025,19,0,FALSE,FALSE,FALSE,FALSE
17-07-16,38340,3,,17.7,21.8,71,1022,16,0,TRUE,FALSE,FALSE,FALSE
18-07-16,43497,3,,15.6,22.4,60,1021,8,0,FALSE,FALSE,FALSE,FALSE
19-07-16,46625,3,,,25.4,56,1017,10,0,FALSE,FALSE,FALSE,FALSE
20-07-16,45156,3,,,24.2,57,1010,16,0,FALSE,FALSE,FALSE,FALSE
21-07-16,41731,3,,14,19.6,64,1016,13,0,FALSE,FALSE,FALSE,FALSE
22-07-16,36401,3,,,20.3,72,1018,6,0.5,TRUE,FALSE,FALSE,FALSE
23-07-16,42121,3,,14.9,21.9,64,1020,8,0.5,FALSE,FALSE,FALSE,FALSE
24-07-16,39070,3,,14.7,19.5,71,1019,14,0,TRUE,FALSE,FALSE,FALSE
25-07-16,40999,3,,14,19.3,62,1019,16,0.3,TRUE,FALSE,FALSE,FALSE
26-07-16,42528,3,,,18.5,65,1021,13,0,TRUE,FALSE,FALSE,FALSE
27-07-16,33646,3,,16.9,19.9,73,1015,16,0,TRUE,FALSE,FALSE,FALSE
28-07-16,39009,3,,14.7,18.3,68,1014,10,3.3,TRUE,FALSE,FALSE,FALSE
29-07-16,35737,3,,,19.1,75,1011,14,1.3,TRUE,FALSE,FALSE,FALSE
30-07-16,46251,3,,,18.6,64,1013,8,0.5,TRUE,FALSE,FALSE,FALSE
31-07-16,46276,3,,,18.1,55,1017,8,0,FALSE,FALSE,FALSE,FALSE
01-08-16,30074,3,,,15.3,74,1019,11,0,TRUE,FALSE,FALSE,FALSE
02-08-16,28949,3,,,18.5,93,1010,18,13,TRUE,FALSE,FALSE,FALSE
03-08-16,40683,3,24.7,,20.1,70,1008,24,0.3,TRUE,FALSE,FALSE,FALSE
04-08-16,39488,3,,,18.3,64,1010,24,0,FALSE,FALSE,FALSE,FALSE
05-08-16,40570,3,,12.8,18.5,67,1020,14,0,FALSE,FALSE,FALSE,FALSE
06-08-16,42579,3,,12.7,19.2,64,1026,14,0,FALSE,FALSE,FALSE,FALSE
07-08-16,38620,3,,,20.9,66,1023,19,0,TRUE,FALSE,FALSE,FALSE
08-08-16,38117,3,,,17.8,54,1022,19,0,FALSE,FALSE,FALSE,FALSE
09-08-16,40052,3,,,15.7,55,1025,11,0,FALSE,FALSE,FALSE,FALSE
10-08-16,38917,3,,10.7,15.6,58,1025,11,0,FALSE,TRUE,FALSE,FALSE
